Year;Month;Zona Venta;Grupo Articulo;Clase Color/Clasif;Espesor.;MT3
2019;October;CENTRO LIMA;PELIKANO;BLANCO;15;6
2019;October;CENTRO LIMA;PELIKANO;BLANCO;18;362.6
2019;October;CENTRO LIMA;PELIKANO;BLANCO;25;9.1
2019;October;CENTRO LIMA;PELIKANO;LLANO;15;3
2019;October;CENTRO LIMA;PELIKANO;LLANO;18;51.8
2019;October;CENTRO LIMA;PELIKANO;LLANO;25;30.3
2019;October;CENTRO LIMA;PELIKANO;MADERA;18;269.2
2019;October;CENTRO LIMA;PELIKANO;MADERA;25;3.8
2019;October;CENTRO LIMA;PELIKANO;NUEVO COLOR;18;245.8
2019;October;CENTRO LIMA;PELIKANO RH;BLANCO;18;122.4
2019;October;CENTRO LIMA;PELIKANO RH;LLANO;18;7.6
2019;October;CENTRO LIMA;PELIKANO RH;MADERA;18;8.3
2019;October;CENTRO LIMA;PELIKANO RH;NUEVO COLOR;18;33.4
2019;October;CENTRO LIMA;PELIKANO RH;NUEVO COLOR;36;3.2
2019;October;CENTRO LIMA;MDP NOVOPAN;CRUDO;12;5.8
2019;October;CENTRO LIMA;MDP NOVOPAN;CRUDO;15;12
2019;October;CENTRO LIMA;MDP NOVOPAN;CRUDO;18;43.8
2019;October;CENTRO LIMA;MDP NOVOPAN;CRUDO;25;54.4
2019;October;CENTRO LIMA;MDP NOVOPAN;CRUDO;9;8.5
2019;October;CENTRO LIMA;MDP RH NOVOPAN;CRUDO;18;9.1
2019;October;CENTRO PROVINCIA;PELIKANO;BLANCO;15;17.9
2019;October;CENTRO PROVINCIA;PELIKANO;BLANCO;18;90.7
2019;October;CENTRO PROVINCIA;PELIKANO;LLANO;18;42.4
2019;October;CENTRO PROVINCIA;PELIKANO;LLANO;25;6
2019;October;CENTRO PROVINCIA;PELIKANO;MADERA;15;41.9
2019;October;CENTRO PROVINCIA;PELIKANO;MADERA;18;72.5
2019;October;CENTRO PROVINCIA;PELIKANO;MADERA;25;3
2019;October;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;15;18
2019;October;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;18;146.4
2019;October;CENTRO PROVINCIA;PELIKANO RH;BLANCO;18;6
2019;October;CENTRO PROVINCIA;PELIKANO RH;MADERA;36;1.5
2019;October;CENTRO PROVINCIA;PELIKANO RH;NUEVO COLOR;18;0.9
2019;October;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;12;23.2
2019;October;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;15;68.8
2019;October;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;18;6
2019;October;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;6;8
2019;October;GRAN INDUSTRIA;PELIKANO;BLANCO;15;0.3
2019;October;GRAN INDUSTRIA;PELIKANO;BLANCO;18;26.2
2019;October;GRAN INDUSTRIA;PELIKANO;BLANCO;25;0.8
2019;October;GRAN INDUSTRIA;PELIKANO;LLANO;18;0.8
2019;October;GRAN INDUSTRIA;PELIKANO;MADERA;18;4.2
2019;October;GRAN INDUSTRIA;PELIKANO;NUEVO COLOR;18;14.7
2019;October;GRAN INDUSTRIA;PELIKANO;NUEVO COLOR;6;0.1
2019;October;GRAN INDUSTRIA;PELIKANO RH;BLANCO;18;1.3
2019;October;GRAN INDUSTRIA;PELIKANO RH;LLANO;15;31.6
2019;October;GRAN INDUSTRIA;PELIKANO RH;LLANO;18;210.5
2019;October;GRAN INDUSTRIA;PELIKANO RH;LLANO;25;185.6
2019;October;GRAN INDUSTRIA;PELIKANO RH;MADERA;18;0.2
2019;October;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;18;0.9
2019;October;GRAN INDUSTRIA;PELIKANO MDF;BLANCO;18;2.1
2019;October;GRAN INDUSTRIA;PELIKANO MDF;LLANO;18;1
2019;October;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;15;102.1
2019;October;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;18;283.6
2019;October;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;25;122.4
2019;October;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;6;0.9
2019;October;NORTE LIMA;PELIKANO;BLANCO;15;20.9
2019;October;NORTE LIMA;PELIKANO;BLANCO;18;362.6
2019;October;NORTE LIMA;PELIKANO;BLANCO;25;17.1
2019;October;NORTE LIMA;PELIKANO;BLANCO;6;2.7
2019;October;NORTE LIMA;PELIKANO;LLANO;18;72.8
2019;October;NORTE LIMA;PELIKANO;LLANO;25;9.7
2019;October;NORTE LIMA;PELIKANO;MADERA;18;218.3
2019;October;NORTE LIMA;PELIKANO;MADERA;25;9.7
2019;October;NORTE LIMA;PELIKANO;NUEVO COLOR;18;220.8
2019;October;NORTE LIMA;PELIKANO RH;BLANCO;18;133
2019;October;NORTE LIMA;PELIKANO RH;LLANO;18;12.8
2019;October;NORTE LIMA;PELIKANO RH;MADERA;18;7.5
2019;October;NORTE LIMA;PELIKANO RH;MADERA;36;2.8
2019;October;NORTE LIMA;PELIKANO RH;NUEVO COLOR;18;20.3
2019;October;NORTE LIMA;PELIKANO RH;NUEVO COLOR;36;5.5
2019;October;NORTE LIMA;MDP NOVOPAN;CRUDO;12;202.7
2019;October;NORTE LIMA;MDP NOVOPAN;CRUDO;15;171.2
2019;October;NORTE LIMA;MDP NOVOPAN;CRUDO;18;0.8
2019;October;NORTE LIMA;MDP RH NOVOPAN;CRUDO;18;1.5
2019;October;NORTE PROVINCIA;PELIKANO;BLANCO;15;3
2019;October;NORTE PROVINCIA;PELIKANO;BLANCO;18;405.7
2019;October;NORTE PROVINCIA;PELIKANO;BLANCO;25;1.3
2019;October;NORTE PROVINCIA;PELIKANO;LLANO;18;103.4
2019;October;NORTE PROVINCIA;PELIKANO;LLANO;25;12.1
2019;October;NORTE PROVINCIA;PELIKANO;MADERA;18;221.3
2019;October;NORTE PROVINCIA;PELIKANO;NUEVO COLOR;18;393.3
2019;October;NORTE PROVINCIA;PELIKANO RH;BLANCO;18;76.3
2019;October;NORTE PROVINCIA;PELIKANO RH;LLANO;18;9.8
2019;October;NORTE PROVINCIA;PELIKANO RH;MADERA;18;18.1
2019;October;NORTE PROVINCIA;PELIKANO RH;NUEVO COLOR;18;29.7
2019;October;NORTE PROVINCIA;PELIKANO MDF;BLANCO;18;2.3
2019;October;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;12;14.5
2019;October;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;15;13.5
2019;October;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;6;10.7
2019;October;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;9;8.5
2019;October;RETAIL;PELIKANO;BLANCO;18;3.8
2019;October;RETAIL;PELIKANO;LLANO;18;8.3
2019;October;RETAIL;PELIKANO;LLANO;25;10.5
2019;October;RETAIL;PELIKANO;MADERA;18;49.9
2019;October;RETAIL;PELIKANO;NUEVO COLOR;18;134.7
2019;October;RETAIL;PELIKANO RH;BLANCO;18;72.4
2019;October;RETAIL;PELIKANO RH;LLANO;18;5.5
2019;October;RETAIL;PELIKANO RH;NUEVO COLOR;18;2.6
2019;October;RETAIL;MDP NOVOPAN;CRUDO;12;14.5
2019;October;RETAIL;MDP NOVOPAN;CRUDO;18;3
2019;October;SUR LIMA;PELIKANO;BLANCO;15;38.8
2019;October;SUR LIMA;PELIKANO;BLANCO;18;1584
2019;October;SUR LIMA;PELIKANO;BLANCO;25;18.6
2019;October;SUR LIMA;PELIKANO;BLANCO;6;21
2019;October;SUR LIMA;PELIKANO;LLANO;18;172.8
2019;October;SUR LIMA;PELIKANO;LLANO;25;6.8
2019;October;SUR LIMA;PELIKANO;MADERA;18;1052.3
2019;October;SUR LIMA;PELIKANO;MADERA;25;6
2019;October;SUR LIMA;PELIKANO;NUEVO COLOR;15;4.8
2019;October;SUR LIMA;PELIKANO;NUEVO COLOR;18;773.2
2019;October;SUR LIMA;PELIKANO RH;BLANCO;18;318.3
2019;October;SUR LIMA;PELIKANO RH;LLANO;18;32.4
2019;October;SUR LIMA;PELIKANO RH;MADERA;18;23.5
2019;October;SUR LIMA;PELIKANO RH;NUEVO COLOR;18;90
2019;October;SUR LIMA;PELIKANO RH;NUEVO COLOR;25;0.7
2019;October;SUR LIMA;PELIKANO RH;NUEVO COLOR;36;5.9
2019;October;SUR LIMA;PELIKANO MDF;BLANCO;18;0.3
2019;October;SUR LIMA;MDP NOVOPAN;CRUDO;12;34.8
2019;October;SUR LIMA;MDP NOVOPAN;CRUDO;15;9
2019;October;SUR LIMA;MDP NOVOPAN;CRUDO;18;3
2019;October;SUR LIMA;MDP NOVOPAN;CRUDO;25;3
2019;October;SUR LIMA;MDP RH NOVOPAN;CRUDO;18;9.1
2019;October;SUR PROVINCIA;PELIKANO;BLANCO;15;6
2019;October;SUR PROVINCIA;PELIKANO;BLANCO;18;504.6
2019;October;SUR PROVINCIA;PELIKANO;LLANO;15;6
2019;October;SUR PROVINCIA;PELIKANO;LLANO;18;32.2
2019;October;SUR PROVINCIA;PELIKANO;MADERA;15;49.7
2019;October;SUR PROVINCIA;PELIKANO;MADERA;18;135.6
2019;October;SUR PROVINCIA;PELIKANO;NUEVO COLOR;15;47.6
2019;October;SUR PROVINCIA;PELIKANO;NUEVO COLOR;18;289.9
2019;October;SUR PROVINCIA;PELIKANO RH;BLANCO;18;9.1
2019;October;SUR PROVINCIA;PELIKANO RH;LLANO;15;0.1
2019;October;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;18;0.8
2019;October;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;36;1
2019;October;SUR PROVINCIA;PELIKANO MDF;BLANCO;18;0.4
2019;October;SUR PROVINCIA;MDP NOVOPAN;CRUDO;12;49.2
2019;October;SUR PROVINCIA;MDP NOVOPAN;CRUDO;15;260.1
2019;October;SUR PROVINCIA;MDP NOVOPAN;CRUDO;18;21.1
2019;October;SUR PROVINCIA;MDP NOVOPAN;CRUDO;6;61.6
2019;October;SUR PROVINCIA;MDP NOVOPAN;CRUDO;9;11.3
2019;November;CENTRO LIMA;PELIKANO;BLANCO;15;26.9
2019;November;CENTRO LIMA;PELIKANO;BLANCO;18;607.4
2019;November;CENTRO LIMA;PELIKANO;BLANCO;25;3.3
2019;November;CENTRO LIMA;PELIKANO;BLANCO;6;10.8
2019;November;CENTRO LIMA;PELIKANO;LLANO;15;12
2019;November;CENTRO LIMA;PELIKANO;LLANO;18;65.3
2019;November;CENTRO LIMA;PELIKANO;LLANO;25;3.3
2019;November;CENTRO LIMA;PELIKANO;MADERA;18;107
2019;November;CENTRO LIMA;PELIKANO;MADERA;25;3
2019;November;CENTRO LIMA;PELIKANO;NUEVO COLOR;18;305.5
2019;November;CENTRO LIMA;PELIKANO RH;BLANCO;18;105.7
2019;November;CENTRO LIMA;PELIKANO RH;LLANO;18;13.6
2019;November;CENTRO LIMA;PELIKANO RH;MADERA;18;25.7
2019;November;CENTRO LIMA;PELIKANO RH;NUEVO COLOR;18;43.7
2019;November;CENTRO LIMA;PELIKANO RH;NUEVO COLOR;36;2.8
2019;November;CENTRO LIMA;PELIKANO MDF;BLANCO;18;4.2
2019;November;CENTRO LIMA;MDP NOVOPAN;CRUDO;12;46.3
2019;November;CENTRO LIMA;MDP NOVOPAN;CRUDO;15;44.9
2019;November;CENTRO LIMA;MDP NOVOPAN;CRUDO;18;30.2
2019;November;CENTRO LIMA;MDP RH NOVOPAN;CRUDO;18;12.1
2019;November;CENTRO PROVINCIA;PELIKANO;BLANCO;15;38.9
2019;November;CENTRO PROVINCIA;PELIKANO;BLANCO;18;105.8
2019;November;CENTRO PROVINCIA;PELIKANO;LLANO;15;3
2019;November;CENTRO PROVINCIA;PELIKANO;LLANO;18;43.2
2019;November;CENTRO PROVINCIA;PELIKANO;LLANO;25;6
2019;November;CENTRO PROVINCIA;PELIKANO;MADERA;15;4.5
2019;November;CENTRO PROVINCIA;PELIKANO;MADERA;18;74.6
2019;November;CENTRO PROVINCIA;PELIKANO;MADERA;25;0.5
2019;November;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;15;1.5
2019;November;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;18;126.8
2019;November;CENTRO PROVINCIA;PELIKANO RH;BLANCO;18;4.5
2019;November;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;12;5.8
2019;November;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;15;6
2019;November;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;18;3
2019;November;GRAN INDUSTRIA;PELIKANO;BLANCO;18;43.1
2019;November;GRAN INDUSTRIA;PELIKANO;BLANCO;25;0.3
2019;November;GRAN INDUSTRIA;PELIKANO;LLANO;15;0.2
2019;November;GRAN INDUSTRIA;PELIKANO;LLANO;18;19.4
2019;November;GRAN INDUSTRIA;PELIKANO;LLANO;25;0.3
2019;November;GRAN INDUSTRIA;PELIKANO;MADERA;15;0.3
2019;November;GRAN INDUSTRIA;PELIKANO;MADERA;18;19.3
2019;November;GRAN INDUSTRIA;PELIKANO;NUEVO COLOR;18;19.4
2019;November;GRAN INDUSTRIA;PELIKANO RH;BLANCO;18;16.1
2019;November;GRAN INDUSTRIA;PELIKANO RH;LLANO;18;64
2019;November;GRAN INDUSTRIA;PELIKANO RH;MADERA;18;7.5
2019;November;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;18;5
2019;November;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;36;0.2
2019;November;GRAN INDUSTRIA;PELIKANO MDF;BLANCO;18;6.8
2019;November;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;12;0.4
2019;November;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;15;95.6
2019;November;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;18;389.6
2019;November;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;25;140.5
2019;November;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;9;0.1
2019;November;GRAN INDUSTRIA;MDP RH NOVOPAN;CRUDO;18;3.6
2019;November;NORTE LIMA;PELIKANO;BLANCO;15;7.5
2019;November;NORTE LIMA;PELIKANO;BLANCO;18;290.1
2019;November;NORTE LIMA;PELIKANO;BLANCO;25;10.5
2019;November;NORTE LIMA;PELIKANO;BLANCO;6;4
2019;November;NORTE LIMA;PELIKANO;LLANO;15;3
2019;November;NORTE LIMA;PELIKANO;LLANO;18;76.4
2019;November;NORTE LIMA;PELIKANO;LLANO;25;6
2019;November;NORTE LIMA;PELIKANO;MADERA;18;182.2
2019;November;NORTE LIMA;PELIKANO;NUEVO COLOR;18;299
2019;November;NORTE LIMA;PELIKANO RH;BLANCO;15;0.8
2019;November;NORTE LIMA;PELIKANO RH;BLANCO;18;139
2019;November;NORTE LIMA;PELIKANO RH;BLANCO;36;2.5
2019;November;NORTE LIMA;PELIKANO RH;LLANO;18;21.7
2019;November;NORTE LIMA;PELIKANO RH;MADERA;18;6.8
2019;November;NORTE LIMA;PELIKANO RH;MADERA;25;3
2019;November;NORTE LIMA;PELIKANO RH;MADERA;36;1.9
2019;November;NORTE LIMA;PELIKANO RH;NUEVO COLOR;18;36.8
2019;November;NORTE LIMA;MDP NOVOPAN;CRUDO;12;170.9
2019;November;NORTE LIMA;MDP NOVOPAN;CRUDO;15;140.5
2019;November;NORTE LIMA;MDP NOVOPAN;CRUDO;18;15.1
2019;November;NORTE LIMA;MDP NOVOPAN;CRUDO;9;2.8
2019;November;NORTE PROVINCIA;PELIKANO;BLANCO;15;6
2019;November;NORTE PROVINCIA;PELIKANO;BLANCO;18;463.6
2019;November;NORTE PROVINCIA;PELIKANO;LLANO;18;77
2019;November;NORTE PROVINCIA;PELIKANO;MADERA;18;175.3
2019;November;NORTE PROVINCIA;PELIKANO;MADERA;25;1.6
2019;November;NORTE PROVINCIA;PELIKANO;NUEVO COLOR;18;363.9
2019;November;NORTE PROVINCIA;PELIKANO RH;BLANCO;18;61
2019;November;NORTE PROVINCIA;PELIKANO RH;LLANO;18;11.3
2019;November;NORTE PROVINCIA;PELIKANO RH;MADERA;18;7.6
2019;November;NORTE PROVINCIA;PELIKANO RH;MADERA;36;0.6
2019;November;NORTE PROVINCIA;PELIKANO RH;NUEVO COLOR;18;49.6
2019;November;NORTE PROVINCIA;PELIKANO RH;NUEVO COLOR;36;0.4
2019;November;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;12;13
2019;November;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;15;49.3
2019;November;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;18;12.1
2019;November;NORTE PROVINCIA;MDP RH NOVOPAN;CRUDO;18;6.9
2019;November;RETAIL;PELIKANO;BLANCO;18;129.9
2019;November;RETAIL;PELIKANO;BLANCO;6;8
2019;November;RETAIL;PELIKANO;LLANO;18;16.1
2019;November;RETAIL;PELIKANO;LLANO;25;7
2019;November;RETAIL;PELIKANO;MADERA;18;136.4
2019;November;RETAIL;PELIKANO;NUEVO COLOR;18;270.2
2019;November;RETAIL;PELIKANO RH;BLANCO;18;94.9
2019;November;RETAIL;PELIKANO RH;LLANO;18;14.9
2019;November;RETAIL;PELIKANO RH;MADERA;18;5.8
2019;November;RETAIL;PELIKANO RH;NUEVO COLOR;18;14.8
2019;November;RETAIL;MDP NOVOPAN;CRUDO;12;10.2
2019;November;RETAIL;MDP NOVOPAN;CRUDO;15;52.4
2019;November;RETAIL;MDP NOVOPAN;CRUDO;18;12.1
2019;November;SUR LIMA;PELIKANO;BLANCO;15;12
2019;November;SUR LIMA;PELIKANO;BLANCO;18;1133.2
2019;November;SUR LIMA;PELIKANO;BLANCO;25;12.7
2019;November;SUR LIMA;PELIKANO;BLANCO;6;25.7
2019;November;SUR LIMA;PELIKANO;LLANO;18;210
2019;November;SUR LIMA;PELIKANO;LLANO;25;0.5
2019;November;SUR LIMA;PELIKANO;MADERA;18;872.6
2019;November;SUR LIMA;PELIKANO;MADERA;25;9.1
2019;November;SUR LIMA;PELIKANO;NUEVO COLOR;18;903.3
2019;November;SUR LIMA;PELIKANO RH;BLANCO;15;0.4
2019;November;SUR LIMA;PELIKANO RH;BLANCO;18;439.1
2019;November;SUR LIMA;PELIKANO RH;LLANO;18;17.2
2019;November;SUR LIMA;PELIKANO RH;LLANO;36;1.5
2019;November;SUR LIMA;PELIKANO RH;MADERA;18;16
2019;November;SUR LIMA;PELIKANO RH;NUEVO COLOR;18;51.1
2019;November;SUR LIMA;PELIKANO RH;NUEVO COLOR;36;0.6
2019;November;SUR LIMA;PELIKANO MDF;BLANCO;18;0.1
2019;November;SUR LIMA;MDP NOVOPAN;CRUDO;12;34.8
2019;November;SUR PROVINCIA;PELIKANO;BLANCO;15;80.7
2019;November;SUR PROVINCIA;PELIKANO;BLANCO;18;253.4
2019;November;SUR PROVINCIA;PELIKANO;LLANO;15;7.5
2019;November;SUR PROVINCIA;PELIKANO;LLANO;18;84.6
2019;November;SUR PROVINCIA;PELIKANO;LLANO;25;2
2019;November;SUR PROVINCIA;PELIKANO;MADERA;15;51.9
2019;November;SUR PROVINCIA;PELIKANO;MADERA;18;224.8
2019;November;SUR PROVINCIA;PELIKANO;NUEVO COLOR;15;52.5
2019;November;SUR PROVINCIA;PELIKANO;NUEVO COLOR;18;481.3
2019;November;SUR PROVINCIA;PELIKANO RH;BLANCO;18;16.6
2019;November;SUR PROVINCIA;PELIKANO RH;MADERA;36;1.9
2019;November;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;18;2.8
2019;November;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;36;1
2019;November;SUR PROVINCIA;PELIKANO MDF;LLANO;18;0.3
2019;November;SUR PROVINCIA;MDP NOVOPAN;CRUDO;12;31.9
2019;November;SUR PROVINCIA;MDP NOVOPAN;CRUDO;18;15.1
2019;November;SUR PROVINCIA;MDP NOVOPAN;CRUDO;6;2.7
2019;November;SUR PROVINCIA;MDP NOVOPAN;CRUDO;9;14.2
2019;December;CENTRO LIMA;PELIKANO;BLANCO;15;15
2019;December;CENTRO LIMA;PELIKANO;BLANCO;18;428
2019;December;CENTRO LIMA;PELIKANO;BLANCO;25;9.1
2019;December;CENTRO LIMA;PELIKANO;BLANCO;6;5.4
2019;December;CENTRO LIMA;PELIKANO;LLANO;15;3
2019;December;CENTRO LIMA;PELIKANO;LLANO;18;94
2019;December;CENTRO LIMA;PELIKANO;MADERA;18;189
2019;December;CENTRO LIMA;PELIKANO;NUEVO COLOR;18;297.2
2019;December;CENTRO LIMA;PELIKANO RH;BLANCO;18;119.4
2019;December;CENTRO LIMA;PELIKANO RH;BLANCO;36;2.8
2019;December;CENTRO LIMA;PELIKANO RH;LLANO;18;4.5
2019;December;CENTRO LIMA;PELIKANO RH;MADERA;18;20.3
2019;December;CENTRO LIMA;PELIKANO RH;NUEVO COLOR;18;67.1
2019;December;CENTRO LIMA;PELIKANO RH;NUEVO COLOR;36;3.2
2019;December;CENTRO LIMA;PELIKANO MDF;LLANO;18;0.3
2019;December;CENTRO LIMA;MDP NOVOPAN;CRUDO;15;4.5
2019;December;CENTRO LIMA;MDP NOVOPAN;CRUDO;18;1.5
2019;December;CENTRO LIMA;MDP NOVOPAN;CRUDO;36;1.5
2019;December;CENTRO PROVINCIA;PELIKANO;BLANCO;15;59.8
2019;December;CENTRO PROVINCIA;PELIKANO;BLANCO;18;145
2019;December;CENTRO PROVINCIA;PELIKANO;LLANO;18;18.1
2019;December;CENTRO PROVINCIA;PELIKANO;MADERA;18;84.2
2019;December;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;15;6
2019;December;CENTRO PROVINCIA;PELIKANO;NUEVO COLOR;18;106.4
2019;December;CENTRO PROVINCIA;PELIKANO RH;BLANCO;18;15.1
2019;December;CENTRO PROVINCIA;PELIKANO RH;MADERA;18;0.6
2019;December;CENTRO PROVINCIA;PELIKANO RH;NUEVO COLOR;18;1.9
2019;December;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;15;56.8
2019;December;CENTRO PROVINCIA;MDP NOVOPAN;CRUDO;6;8
2019;December;GRAN INDUSTRIA;PELIKANO;BLANCO;15;45
2019;December;GRAN INDUSTRIA;PELIKANO;BLANCO;18;37.7
2019;December;GRAN INDUSTRIA;PELIKANO;BLANCO;25;0.1
2019;December;GRAN INDUSTRIA;PELIKANO;BLANCO;6;2.7
2019;December;GRAN INDUSTRIA;PELIKANO;LLANO;15;3.1
2019;December;GRAN INDUSTRIA;PELIKANO;LLANO;18;15.6
2019;December;GRAN INDUSTRIA;PELIKANO;MADERA;18;16.5
2019;December;GRAN INDUSTRIA;PELIKANO;NUEVO COLOR;18;16.7
2019;December;GRAN INDUSTRIA;PELIKANO;NUEVO COLOR;25;0.5
2019;December;GRAN INDUSTRIA;PELIKANO RH;BLANCO;18;35.3
2019;December;GRAN INDUSTRIA;PELIKANO RH;LLANO;18;6.9
2019;December;GRAN INDUSTRIA;PELIKANO RH;MADERA;18;2.8
2019;December;GRAN INDUSTRIA;PELIKANO RH;NUEVO COLOR;18;2.4
2019;December;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;15;118
2019;December;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;18;479
2019;December;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;25;239.5
2019;December;NORTE LIMA;PELIKANO;BLANCO;15;3
2019;December;NORTE LIMA;PELIKANO;BLANCO;18;305.2
2019;December;NORTE LIMA;PELIKANO;LLANO;18;45.1
2019;December;NORTE LIMA;PELIKANO;MADERA;18;211.9
2019;December;NORTE LIMA;PELIKANO;MADERA;25;2.1
2019;December;NORTE LIMA;PELIKANO;NUEVO COLOR;18;161.2
2019;December;NORTE LIMA;PELIKANO RH;BLANCO;18;65.7
2019;December;NORTE LIMA;PELIKANO RH;BLANCO;36;2.8
2019;December;NORTE LIMA;PELIKANO RH;LLANO;18;4.6
2019;December;NORTE LIMA;PELIKANO RH;MADERA;18;22
2019;December;NORTE LIMA;PELIKANO RH;NUEVO COLOR;18;33.3
2019;December;NORTE LIMA;MDP NOVOPAN;CRUDO;12;143.3
2019;December;NORTE LIMA;MDP NOVOPAN;CRUDO;15;131.6
2019;December;NORTE LIMA;MDP NOVOPAN;CRUDO;18;15.1
2019;December;NORTE LIMA;MDP NOVOPAN;CRUDO;6;2.7
2019;December;NORTE LIMA;MDP NOVOPAN;CRUDO;9;8.5
2019;December;NORTE PROVINCIA;PELIKANO;BLANCO;18;422.7
2019;December;NORTE PROVINCIA;PELIKANO;LLANO;18;42.3
2019;December;NORTE PROVINCIA;PELIKANO;MADERA;18;192.8
2019;December;NORTE PROVINCIA;PELIKANO;NUEVO COLOR;18;219.5
2019;December;NORTE PROVINCIA;PELIKANO RH;BLANCO;18;35.3
2019;December;NORTE PROVINCIA;PELIKANO RH;LLANO;18;4.3
2019;December;NORTE PROVINCIA;PELIKANO RH;MADERA;18;6.5
2019;December;NORTE PROVINCIA;PELIKANO RH;NUEVO COLOR;18;23.8
2019;December;NORTE PROVINCIA;PELIKANO RH;NUEVO COLOR;36;0.4
2019;December;NORTE PROVINCIA;PELIKANO MDF;BLANCO;18;0.2
2019;December;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;15;1.5
2019;December;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;18;5.5
2019;December;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;6;2.7
2019;December;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;9;5.7
2019;December;RETAIL;PELIKANO;BLANCO;18;234.5
2019;December;RETAIL;PELIKANO;BLANCO;6;5.4
2019;December;RETAIL;PELIKANO;LLANO;18;62.1
2019;December;RETAIL;PELIKANO;MADERA;18;354.6
2019;December;RETAIL;PELIKANO;NUEVO COLOR;18;350.3
2019;December;RETAIL;PELIKANO RH;BLANCO;18;132.8
2019;December;RETAIL;PELIKANO RH;LLANO;18;6
2019;December;RETAIL;PELIKANO RH;MADERA;18;15
2019;December;RETAIL;PELIKANO RH;NUEVO COLOR;18;24.2
2019;December;RETAIL;MDP NOVOPAN;CRUDO;12;2.9
2019;December;RETAIL;MDP NOVOPAN;CRUDO;15;19.4
2019;December;RETAIL;MDP NOVOPAN;CRUDO;18;6
2019;December;SUR LIMA;PELIKANO;BLANCO;15;41.7
2019;December;SUR LIMA;PELIKANO;BLANCO;18;1362.9
2019;December;SUR LIMA;PELIKANO;BLANCO;25;18.6
2019;December;SUR LIMA;PELIKANO;BLANCO;6;3
2019;December;SUR LIMA;PELIKANO;LLANO;18;180.2
2019;December;SUR LIMA;PELIKANO;MADERA;18;884.6
2019;December;SUR LIMA;PELIKANO;MADERA;25;3
2019;December;SUR LIMA;PELIKANO;NUEVO COLOR;18;819.5
2019;December;SUR LIMA;PELIKANO RH;BLANCO;18;495.5
2019;December;SUR LIMA;PELIKANO RH;LLANO;18;35.4
2019;December;SUR LIMA;PELIKANO RH;MADERA;18;22.6
2019;December;SUR LIMA;PELIKANO RH;NUEVO COLOR;18;73.1
2019;December;SUR LIMA;PELIKANO RH;NUEVO COLOR;36;0.6
2019;December;SUR LIMA;MDP NOVOPAN;CRUDO;15;209.3
2019;December;SUR LIMA;MDP NOVOPAN;CRUDO;18;6
2019;December;SUR LIMA;MDP NOVOPAN;CRUDO;9;5.7
2019;December;SUR PROVINCIA;PELIKANO;BLANCO;15;35.9
2019;December;SUR PROVINCIA;PELIKANO;BLANCO;18;347.4
2019;December;SUR PROVINCIA;PELIKANO;LLANO;18;45.3
2019;December;SUR PROVINCIA;PELIKANO;MADERA;15;37.4
2019;December;SUR PROVINCIA;PELIKANO;MADERA;18;192.6
2019;December;SUR PROVINCIA;PELIKANO;MADERA;25;2
